"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordId","ProductName","RateId","SubscriptionId","PricingPlanId","UsageType","Operation","AvailabilityZone","ReservedInstance","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","Rate","Cost","ResourceId"
"Estimated","811012188401","811012188401","LineItem","155050233495310157104879385","Amazon Simple Storage Service","332582874","1917786804","38187390","USE2-TimedStorage-ByteHrs","StandardStorage","","N","$0.000 per GB - storage under the monthly global free tier","2019-01-01 00:00:00","2019-01-01 01:00:00","0.0000002169","0.0000000000","0.0000000000","1mourya"
"Estimated","811012188401","811012188401","LineItem","156008966125053063630575415","Amazon Elastic Compute Cloud","341683938","1917786807","38822136","USE2-EBS:SnapshotUsage","CreateSnapshot","","N","$0.00 per GB-Month of snapshot data stored under monthly free tier","2019-01-01 23:00:00","2019-01-02 00:00:00","0.0385427167","0.0000000000","0.0000000000","arn:aws:ec2:us-east-2:811012188401:snapshot/snap-0a725e5d141b66711"
"Estimated","811012188401","811012188401","LineItem","156008966125053063630575414","Amazon Elastic Compute Cloud","341683938","1917786807","38822136","USE2-EBS:SnapshotUsage","CreateSnapshot","","N","$0.00 per GB-Month of snapshot data stored under monthly free tier","2019-01-01 23:00:00","2019-01-02 00:00:00","0.0028351815","0.0000000000","0.0000000000","arn:aws:ec2:us-east-2:811012188401:snapshot/snap-07f987b300a395e0e"
"Estimated","811012188401","811012188401","LineItem","155985280505662420566223839","Amazon Simple Storage Service","332582874","1917786804","38187390","USE2-TimedStorage-ByteHrs","StandardStorage","","N","$0.000 per GB - storage under the monthly global free tier","2019-01-02 00:00:00","2019-01-02 01:00:00","0.0000002169","0.0000000000","0.0000000000","1mourya"
"Estimated","811012188401","811012188401","LineItem","156111031960012898579241137","Amazon Elastic Compute Cloud","341683938","1917786807","38822136","USE2-EBS:SnapshotUsage","CreateSnapshot","","N","$0.00 per GB-Month of snapshot data stored under monthly free tier","2019-01-02 23:00:00","2019-01-03 00:00:00","0.0385427167","0.0000000000","0.0000000000","arn:aws:ec2:us-east-2:811012188401:snapshot/snap-0a725e5d141b66711"
"Estimated","811012188401","811012188401","LineItem","156111031960012898579241136","Amazon Elastic Compute Cloud","341683938","1917786807","38822136","USE2-EBS:SnapshotUsage","CreateSnapshot","","N","$0.00 per GB-Month of snapshot data stored under monthly free tier","2019-01-02 23:00:00","2019-01-03 00:00:00","0.0028351815","0.0000000000","0.0000000000","arn:aws:ec2:us-east-2:811012188401:snapshot/snap-07f987b300a395e0e"
"Estimated","811012188401","811012188401","LineItem","156078731711139833155080474","Amazon Simple Storage Service","332582874","1917786804","38187390","USE2-TimedStorage-ByteHrs","StandardStorage","","N","$0.000 per GB - storage under the monthly global free tier","2019-01-03 00:00:00","2019-01-03 01:00:00","0.0000002169","0.0000000000","0.0000000000","1mourya"
"Estimated","811012188401","811012188401","LineItem","156127449562238500080874565","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156127449562238500080874566","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156119111633917183368588369","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000249073","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156119111633917183368588370","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000225008","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156118318423922013861160051","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000294903","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156118318423922013861160050","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000365805","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156118318423922013861160053","Amazon Elastic Compute Cloud","314908276","1917786800","36371000","DataTransfer-Regional-Bytes","InterZone-In","","N","$0.000 per GB - regional data transfer under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000103265","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156118318423922013861160052","Amazon Elastic Compute Cloud","314908276","1917786800","36371000","DataTransfer-Regional-Bytes","InterZone-In","","N","$0.000 per GB - regional data transfer under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000103265","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156118392210898308697125115","Amazon Elastic Compute Cloud","314908276","1917786800","36371000","DataTransfer-Regional-Bytes","InterZone-Out","","N","$0.000 per GB - regional data transfer under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000103265","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156118392210898308697125114","Amazon Elastic Compute Cloud","314908276","1917786800","36371000","DataTransfer-Regional-Bytes","InterZone-Out","","N","$0.000 per GB - regional data transfer under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000103265","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156127966071072563948451593","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0107526882","0.0000000000","0.0000000000","vol-00423ff9f76dfaa3c"
"Estimated","811012188401","811012188401","LineItem","156127966071072563948451594","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0107526882","0.0000000000","0.0000000000","vol-0f41049926433d925"
"Estimated","811012188401","811012188401","LineItem","156118632018571266919677995","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000000419","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156118429104386456114410509","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 10:00:00","2019-01-03 11:00:00","0.0000000680","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156133850582432077297453303","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156133850582432077297453304","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156125531100854834295099317","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0000188565","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156125531100854834295099316","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0000164369","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156126250523873708967354118","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0000146078","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156126250523873708967354119","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0000244584","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156133352520342087138996375","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0107526882","0.0000000000","0.0000000000","vol-0f41049926433d925"
"Estimated","811012188401","811012188401","LineItem","156133352520342087138996374","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0107526882","0.0000000000","0.0000000000","vol-00423ff9f76dfaa3c"
"Estimated","811012188401","811012188401","LineItem","156125586441087055422748203","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0000000419","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156125549547598908002209224","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 11:00:00","2019-01-03 12:00:00","0.0000000680","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156138406928218283555060800","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156138406928218283555060801","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156130032106408819426611556","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000148481","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156130032106408819426611557","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000115884","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156129497150830681850153764","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000144513","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156129497150830681850153765","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000100648","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156138775863099757745350915","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0107526882","0.0000000000","0.0000000000","vol-00423ff9f76dfaa3c"
"Estimated","811012188401","811012188401","LineItem","156138775863099757745350916","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0107526882","0.0000000000","0.0000000000","vol-0f41049926433d925"
"Estimated","811012188401","811012188401","LineItem","156129902979200303457856929","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000000373","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156129902979200303457856930","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000000373","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156130050553152893133093115","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000000373","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156130050553152893133093116","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 12:00:00","2019-01-03 13:00:00","0.0000000373","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156144402120042239160196528","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 13:00:00","2019-01-03 14:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156144402120042239160196529","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 13:00:00","2019-01-03 14:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156134330197777993751382457","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 13:00:00","2019-01-03 14:00:00","0.0000262046","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156134330197777993751382456","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 13:00:00","2019-01-03 14:00:00","0.0000143573","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156134717579403541657303053","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 13:00:00","2019-01-03 14:00:00","0.0000422401","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156134717579403541657303052","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 13:00:00","2019-01-03 14:00:00","0.0000137826","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156143774930743733033958671","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 13:00:00","2019-01-03 14:00:00","0.0107526882","0.0000000000","0.0000000000","vol-00423ff9f76dfaa3c"
"Estimated","811012188401","811012188401","LineItem","156143774930743733033958672","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 13:00:00","2019-01-03 14:00:00","0.0107526882","0.0000000000","0.0000000000","vol-0f41049926433d925"
"Estimated","811012188401","811012188401","LineItem","156149106039781035094284505","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156149106039781035094284506","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156139439945886411296198601","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000125049","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156139439945886411296198602","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000144895","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156139661306815295813097441","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000110446","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156139661306815295813097442","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000162888","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156148755551643634613188336","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0107526882","0.0000000000","0.0000000000","vol-0f41049926433d925"
"Estimated","811012188401","811012188401","LineItem","156148755551643634613188335","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0107526882","0.0000000000","0.0000000000","vol-00423ff9f76dfaa3c"
"Estimated","811012188401","811012188401","LineItem","156139310818677895328935423","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000000419","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156139310818677895328935422","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000000419","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156139716647047516936800918","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000000680","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156139716647047516936800917","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 14:00:00","2019-01-03 15:00:00","0.0000000680","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156153404131150209421118356","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156153404131150209421118357","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156144697267947418516877615","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0000154395","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156144697267947418516877614","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0000144802","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156145324457245924643363180","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0000142986","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156145324457245924643363181","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0000137193","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156153422577894283129653086","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0107526882","0.0000000000","0.0000000000","vol-00423ff9f76dfaa3c"
"Estimated","811012188401","811012188401","LineItem","156153422577894283129653087","Amazon Elastic Compute Cloud","341683976","1917786807","38822136","EBS:VolumeUsage.gp2","CreateVolume-Gp2","","N","$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0107526882","0.0000000000","0.0000000000","vol-0f41049926433d925"
"Estimated","811012188401","811012188401","LineItem","156145047756084819000727791","Amazon Elastic Compute Cloud","315010330","1917786800","36371000","USE1-EU-AWS-In-Bytes","PublicIP-In","","N","$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland)","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0000000373","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156145195330037408674169631","Amazon Elastic Compute Cloud","314908009","1917786800","36371000","USE1-EU-AWS-Out-Bytes","PublicIP-Out","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 15:00:00","2019-01-03 16:00:00","0.0000000373","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156160118745993039697605379","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1a","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 16:00:00","2019-01-03 17:00:00","1.0000000000","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156160118745993039697605380","Amazon Elastic Compute Cloud","341683874","1917786807","38822136","BoxUsage:t2.micro","RunInstances","us-east-1c","N","$0.00 per Linux t2.micro instance-hour (or partial hour) under monthly free tier","2019-01-03 16:00:00","2019-01-03 17:00:00","1.0000000000","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156151448776278396213059629","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 16:00:00","2019-01-03 17:00:00","0.0000213692","0.0000000000","0.0000000000","i-074db6690351a1def"
"Estimated","811012188401","811012188401","LineItem","156151448776278396213059630","Amazon Elastic Compute Cloud","315010036","1917786800","36371000","DataTransfer-In-Bytes","RunInstances","","N","$0.000 per GB - data transfer in per month","2019-01-03 16:00:00","2019-01-03 17:00:00","0.0000115111","0.0000000000","0.0000000000","i-0976ae63a62b8a3a0"
"Estimated","811012188401","811012188401","LineItem","156151983731856533794842548","Amazon Elastic Compute Cloud","314908105","1917786800","36371000","DataTransfer-Out-Bytes","RunInstances","","N","$0.000 per GB - data transfer out under the monthly global free tier","2019-01-03 16:00:00","2019-01-03 17:00:00","0.0000254903","0.0000000000","0.0000000000","i-074db6690351a1def"
